classId,className,firstEvent,lastEvent,numStudents,numEvents
669,STAT 221 Online - Winter 2021/Winter 2022,2021-12-22 13:47:20.529000 UTC,2022-04-09 12:20:41.814000 UTC,24,27828
622,PHYS 224 - Fall 2020 - Electromagnetism for Life and Medical Physics,2020-09-15 19:54:37.903000 UTC,2020-12-10 00:24:29.706000 UTC,24,22873
853,MATH 674 (Topic 9) Online - Fall 2021,2021-08-25 21:41:12.059000 UTC,2021-10-27 02:18:36.658000 UTC,24,15988
1003,CHEM 400/773 - Winter 2022 Polymerization,2022-01-19 15:17:38.033000 UTC,2022-04-22 02:24:33.104000 UTC,24,3200
905,AMATH 250 - Fall 2021 (lessons),2021-09-08 11:56:01.548000 UTC,2021-12-06 20:08:10.942000 UTC,24,955
902,ECON 600 - Fall 2021,2021-08-23 16:03:53.854000 UTC,2021-09-07 15:23:43.810000 UTC,23,20136
719,EARTH 435 - Winter 2021,2021-01-18 17:18:35.072000 UTC,2021-04-21 16:40:01.730000 UTC,23,10787
1059,CS 360 - Spring 2022,2022-05-11 15:33:57.280000 UTC,2022-08-03 12:32:33.832000 UTC,23,6682
417,MNS 221 - Spring 2020,2020-05-24 18:43:12.466000 UTC,2020-08-16 04:26:51.798000 UTC,22,20602
914,MNS 211 - Fall 2021,2021-09-22 13:09:26.224000 UTC,2021-12-13 23:51:33.242000 UTC,22,19142
983,EARTH 435 - Winter 2022,2022-01-10 16:21:38.271000 UTC,2022-04-28 20:39:23.601000 UTC,22,9520
1142,CHEM 254 - Fall 2022 - BJTU,2022-08-25 15:50:01.791000 UTC,2022-08-31 23:43:45.868000 UTC,22,162
601,MNS 211 Master,2020-09-23 20:05:53.856000 UTC,2020-12-25 02:15:27.052000 UTC,21,19333
768,MATH 674 (Topic 8) Online - Spring 2021,2021-03-10 16:40:48.864000 UTC,2021-06-29 17:51:26.088000 UTC,21,14822
702,COMM 433 - Fall 2020,2020-12-15 21:13:29.762000 UTC,2020-12-17 13:17:00.809000 UTC,21,4762
279,CS 600 Online - Fall 2019,2019-09-04 05:09:13.012000 UTC,2019-12-12 02:54:41.578000 UTC,20,13321
955,MATH 683 Online - Winter 2022,2021-12-22 15:30:05.852000 UTC,2022-04-12 06:59:52.036000 UTC,19,4223
874,MATBUS 371 - Fall 2021,2021-07-27 14:42:23.185000 UTC,2021-12-10 15:06:28.078000 UTC,18,18080
383,CHEM 212 - Winter 2020,2020-04-06 22:47:36.367000 UTC,2020-04-29 21:44:01.743000 UTC,18,5696
242,MATH 127 - Spring 2019,2019-05-10 13:32:27.724000 UTC,2019-08-09 05:41:55.760000 UTC,18,5172
248,2019 Ontario Envirothon Provincial Championship,2019-05-29 13:00:42.389000 UTC,2019-05-29 21:12:44.838000 UTC,18,3807
1091,MATH 643 Online - Fall 2022,2022-08-22 18:45:48.616000 UTC,2022-08-31 23:59:58.079000 UTC,18,3472
1092,MATH 674 (Topic 4) Online - Fall 2022,2022-08-18 20:13:50.982000 UTC,2022-08-31 23:17:02.058000 UTC,18,1399
256,CHEM 339 Online - Fall 2019,2019-07-16 18:16:40.678000 UTC,2020-05-26 21:21:56.999000 UTC,17,8368
246,MATH 128 - Spring 2019,2019-05-25 19:56:50.796000 UTC,2019-08-16 13:35:30.284000 UTC,16,7050
11,sandbox-pkates,2018-09-09 03:28:09.427000 UTC,2022-07-07 05:29:22.141000 UTC,16,727
368,MATH 674 (Topic 10) Online - Spring 2020,2020-04-13 18:28:05.329000 UTC,2020-07-01 04:02:29.929000 UTC,15,6960
428,MATH 128 Spring 2020 Sandbox,2020-05-11 13:40:05.231000 UTC,2020-05-28 19:57:29.917000 UTC,14,2177
62,MATH 681 Online - Spring 2018,2018-08-15 12:44:20.192000 UTC,2018-09-06 04:01:10.576000 UTC,14,662
4,Mobius LTI Test Class,2018-09-04 13:17:29.026000 UTC,2021-11-26 15:19:31.202000 UTC,14,395
631,ACTSC 622 - Winter 2021,2021-01-11 06:01:41.590000 UTC,2021-04-19 11:40:33.874000 UTC,13,20695
638,MTHEL 199 - Winter 2021,2020-11-17 14:49:36.642000 UTC,2020-12-21 21:57:43.662000 UTC,13,8540
107,CS 600 Online - Fall 2018,2018-09-06 13:27:13.400000 UTC,2018-12-23 13:46:52.465000 UTC,13,3959
928,MMT MATH 600 Resource,2022-01-03 22:47:22.563000 UTC,2022-08-30 16:49:28.107000 UTC,13,288
462,MASTER MTHEL 199,2020-06-05 14:32:50.557000 UTC,2021-04-26 19:52:15.261000 UTC,12,16470
212,MATH 674 (Topic 8) Online - Spring 2019,2019-04-11 15:51:59.103000 UTC,2020-08-01 04:15:12.311000 UTC,12,12308
904,CS 600 Online - Fall 2021,2021-09-08 04:51:19.339000 UTC,2021-12-07 16:13:59.394000 UTC,12,6732
325,MASTER MATH 237 Online,2019-12-06 15:31:01.765000 UTC,2021-01-06 15:28:30.772000 UTC,12,4684
721,CHEM 400 - Winter 2021 Polymerization,2021-01-11 17:37:43.257000 UTC,2021-04-20 18:20:35.726000 UTC,12,1863
300,MATH 138 Fall 2019,2019-09-16 17:43:29.915000 UTC,2019-12-15 06:15:37.071000 UTC,12,789
812,MNS 221 - Spring 2021,2021-05-23 14:17:11.867000 UTC,2021-08-14 10:12:27.661000 UTC,10,12922
98,CHEM 339 Online - Fall 2018,2018-09-06 19:27:05.114000 UTC,2019-01-06 17:38:13.119000 UTC,10,5540
636,Usability Testing: Calculus 2 - Option B,2020-11-04 16:20:20.217000 UTC,2020-12-03 19:33:45.121000 UTC,10,129
554,CS 600 Online - Fall 2020,2020-09-08 04:54:34.135000 UTC,2020-12-05 03:05:40.245000 UTC,9,4254
250,CHE 102 - Spring 2019,2019-05-26 18:01:29.645000 UTC,2019-08-02 13:20:49.056000 UTC,9,2358
59,CHE 102 - Spring 2018,2018-08-16 08:30:06.881000 UTC,2019-07-01 20:22:42.202000 UTC,9,433
1035,MATH 674 (Topic 10) Online - Spring 2022,2022-04-18 04:05:19.028000 UTC,2022-06-29 01:50:34.647000 UTC,8,6871
1047,MMT Background Material Assessments,2022-07-29 13:32:45.553000 UTC,2022-08-31 05:52:52.810000 UTC,7,1564
1045,MASTER ENGL 306A,2022-03-30 17:31:24.190000 UTC,2022-05-17 17:55:14.383000 UTC,7,267
79,MTE 120 Spring 2018,2018-08-18 16:00:10.388000 UTC,2019-01-30 16:13:26.156000 UTC,7,206
413,Asia-Test,2020-04-26 09:31:50.505000 UTC,2020-05-19 12:14:50.011000 UTC,7,176
634,Usability Testing: Calculus 2 - Option A,2020-11-04 16:16:28.651000 UTC,2020-12-03 19:08:44.136000 UTC,7,140
818,CHEM 233 - Spring 2021,2021-05-23 21:08:40.601000 UTC,2021-06-28 20:00:18.616000 UTC,7,122
988,MATH 237 - Winter 2022 (lessons),2021-12-17 14:34:58.955000 UTC,2022-02-26 18:14:32.596000 UTC,7,90
339,MASTER MATH 106 Online,2020-01-31 21:06:55.790000 UTC,2020-10-21 16:13:00.983000 UTC,6,3570
186,Mobius Import Testing,2019-01-08 23:17:39.517000 UTC,2022-08-03 14:31:52.290000 UTC,6,291
216,MASTER MATH 128 Online,2020-02-03 17:06:19.380000 UTC,2021-04-11 16:54:06.205000 UTC,5,6141
111,sandbox-pkates-child1,2018-08-30 20:49:43.327000 UTC,2020-10-06 20:50:37.767000 UTC,5,379
635,Usability Testing: Calculus 1 Review Materials - Option B,2020-11-04 16:21:51.588000 UTC,2020-12-03 19:33:44.559000 UTC,4,28
387,CHE 614 - Spring 2020,2020-05-11 04:03:11.541000 UTC,2020-05-11 13:15:54.896000 UTC,4,24
729,PHYS 112 Practice,2021-01-25 14:46:58.916000 UTC,2021-03-31 16:58:12.389000 UTC,3,914
24,Maplesoft Test Class 2,2020-06-11 20:33:54.375000 UTC,2020-06-15 14:41:25.379000 UTC,3,116
683,MASTER MATH 106 Online,2020-11-23 16:58:49.603000 UTC,2022-03-07 19:09:51.334000 UTC,3,71
56,MATH 138 - Winter 2018 Calculus II for Honour Mathematics,2020-07-01 01:59:52.621000 UTC,2020-08-22 19:41:11.381000 UTC,3,43
797,CEL Demo Course,2021-05-10 19:52:05.690000 UTC,2021-10-07 12:53:24.750000 UTC,3,10
1095,PMATH 330 Online - Fall 2022,2022-07-13 19:40:42.256000 UTC,2022-07-25 15:39:01.309000 UTC,2,105
462,MASTER MTHEL 99,2021-06-22 10:12:56.003000 UTC,2021-08-06 18:37:43.098000 UTC,2,89
72,BIOL 303 - Spring 2018,2018-08-16 23:11:01.428000 UTC,2020-06-13 14:37:11.688000 UTC,2,32
588,MATH 116 - Fall 2020,2020-09-04 22:12:46.050000 UTC,2020-09-05 22:04:41.739000 UTC,2,28
920,MATH 136 Lesson Content,2021-11-23 15:30:29.252000 UTC,2022-04-18 20:59:45.054000 UTC,2,16
32,Sandbox S_Warren,2019-11-26 13:36:13.259000 UTC,2021-03-16 15:15:18.717000 UTC,2,13
245,ECE 140 - Spring 2019,2020-05-13 22:44:15.384000 UTC,2020-07-09 04:22:56.238000 UTC,2,9
75,GENE123 Spring 2018,2018-08-15 01:31:11.237000 UTC,2018-08-16 12:30:17.351000 UTC,2,7
26,MATH 127 - Fall 2017,2019-02-05 18:27:48.583000 UTC,2020-09-14 01:26:45.199000 UTC,2,7
596,sandbox-pkates-child1-of-child1,2020-09-15 18:14:10.876000 UTC,2022-02-02 21:01:58.890000 UTC,1,582
1085,MATH 127 Online - Fall 2022,2022-08-30 19:15:28.540000 UTC,2022-08-30 20:46:00.120000 UTC,1,318
1086,MATH 128 Online - Fall 2022,2022-08-31 14:27:11.997000 UTC,2022-08-31 17:20:24.696000 UTC,1,297
1087,MATH 135 Online - Fall 2022,2022-08-24 19:30:47.793000 UTC,2022-08-24 20:10:12.980000 UTC,1,256
339,MATH 106 Lesson Content,2020-12-02 14:32:51.904000 UTC,2021-04-21 18:59:00.638000 UTC,1,176
1122,ECON 101 Online - Fall 2022 - 081,2022-08-22 20:28:21.842000 UTC,2022-08-23 20:26:09.871000 UTC,1,176
1124,ECON 101 Online - Fall 2022 - 084,2022-08-23 19:02:49.710000 UTC,2022-08-23 20:33:30.768000 UTC,1,176
1123,ECON 101 Online - Fall 2022 - 082/083,2022-08-23 17:26:24.121000 UTC,2022-08-23 20:29:18.870000 UTC,1,170
78,ECE 140 - Spring 2018,2018-08-21 23:33:10.669000 UTC,2018-08-21 23:56:26.181000 UTC,1,156
937,ECON 101 Online - Winter 2022 - 082,2021-12-22 14:29:01.788000 UTC,2021-12-23 14:20:09.897000 UTC,1,121
1080,AFM 131 Online - Fall 2022,2022-08-23 17:11:59.855000 UTC,2022-08-23 17:50:41.880000 UTC,1,105
1125,ECON 102 Online - Fall 2022 - 081,2022-08-25 18:13:25.527000 UTC,2022-08-25 20:37:38.515000 UTC,1,99
1082,AMATH 250 Online - Fall 2022,2022-08-02 14:08:45.022000 UTC,2022-08-09 18:21:47.068000 UTC,1,98
61,MATH 128 Online - Spring 2018,2018-08-19 15:11:36.054000 UTC,2018-08-25 20:11:42.296000 UTC,1,74
1130,MATH 106 Fall 2022,2022-08-24 15:58:56.147000 UTC,2022-08-24 16:01:58.653000 UTC,1,72
70,MATH 127 Online - Spring 2018,2018-08-15 20:19:22.634000 UTC,2018-08-15 20:45:27.417000 UTC,1,64
1079,AFM 102 Online - Fall 2022,2022-07-08 18:15:55.549000 UTC,2022-07-08 18:16:48.252000 UTC,1,61
895,MATH 137 Fall 2021,2021-08-24 20:27:26.015000 UTC,2021-08-30 20:20:25.348000 UTC,1,53
360,ECON 101 Online - Spring 2020,2020-04-01 13:47:18.044000 UTC,2020-04-01 13:49:01.667000 UTC,1,50
1126,ECON 102 Online - Fall 2022 - 082/083,2022-08-25 18:55:22.719000 UTC,2022-08-25 20:39:42.019000 UTC,1,50
535,ECON 101 Online - Fall 2020 - 087,2020-08-05 20:50:15.804000 UTC,2020-08-05 20:52:17.531000 UTC,1,48
536,ECON 101 Online - Fall 2020 - 088,2020-08-05 20:55:38.702000 UTC,2020-08-05 20:57:52.651000 UTC,1,44
230,MATH 235 Practice,2019-12-18 01:12:00.675000 UTC,2019-12-18 01:16:39.547000 UTC,1,42
106,sandbox-pkates2-actscroot,2020-05-30 23:45:19.605000 UTC,2022-03-29 19:14:43.539000 UTC,1,39
614,PHYS 115 - Fall 2020 Mechanics,2020-09-06 18:35:37.313000 UTC,2020-09-06 18:54:08.409000 UTC,1,38
248,Ontario Envirothon 2019,2019-05-16 18:57:34.835000 UTC,2019-05-24 18:21:47.861000 UTC,1,36
689,Mobius Import Testing 2,2022-03-02 19:52:14.357000 UTC,2022-03-02 20:01:05.637000 UTC,1,35
151,AMATH 251 - Fall 2018,2020-11-24 16:40:28.560000 UTC,2021-02-23 14:12:01.191000 UTC,1,31
425,ECE 108 - Spring 2020 Discrete Mathematics and Logic 1,2020-05-22 18:27:11.823000 UTC,2020-05-22 18:41:05.878000 UTC,1,30
6,Maplesoft's LTI Test Class,2021-01-14 13:28:17.604000 UTC,2021-01-14 16:08:46.499000 UTC,1,24
36,Sandbox_L_Ingram,2021-12-16 15:03:50.964000 UTC,2021-12-16 15:05:02.055000 UTC,1,18
31,MATH 674 (Topic 3) Online - Winter 2018,2019-12-18 19:51:37.847000 UTC,2019-12-18 19:52:17.791000 UTC,1,12
690,COMMERCIAL MATH 106,2021-04-09 19:11:31.617000 UTC,2021-04-09 19:11:54.555000 UTC,1,11
685,MASTER MATH 225 Online,2021-10-05 20:44:13.486000 UTC,2021-10-05 20:51:08.333000 UTC,1,11
1071,CHEM 200 - Fall 2022,2022-08-26 17:36:07.127000 UTC,2022-08-26 17:36:44.964000 UTC,1,10
1136,MATH 600 Online - Fall 2022,2022-08-29 12:48:01.816000 UTC,2022-08-29 12:48:16.665000 UTC,1,8
30,BIOL 240L - Fall 2017,2019-05-23 16:43:48.770000 UTC,2019-05-23 16:46:23.925000 UTC,1,8
63,MATH 674 (Topic 10) Online  Spring 2018,2018-09-05 18:51:33.301000 UTC,2018-09-05 18:53:01.193000 UTC,1,8
23,MATH 127 Online - Fall 2017,2020-07-22 13:07:28.901000 UTC,2020-07-22 13:07:35.302000 UTC,1,6
495,OPTOM 104 - Fall 2020,2020-07-23 15:24:29.856000 UTC,2020-07-23 15:24:53.028000 UTC,1,5
10,AFM 425 - Fall 2017,2021-01-28 21:31:54.915000 UTC,2021-01-28 21:31:59.268000 UTC,1,4
17,STAT 231 Online - Fall 2017,2018-10-25 20:13:54.562000 UTC,2018-10-25 20:14:28.837000 UTC,1,4
37,MATH 127 - Winter 2018,2020-09-24 02:58:34.231000 UTC,2020-09-24 02:58:40.807000 UTC,1,4
71,MATH 228 Online - Spring 2018,2018-08-24 11:21:37.855000 UTC,2018-08-24 11:21:37.936000 UTC,1,2
1119,CHE 102 Fall 2022,2022-07-25 19:19:29.881000 UTC,2022-07-25 19:19:29.881000 UTC,1,1
544,SYDE 211 - Winter 2021,2020-12-30 00:07:16.794000 UTC,2020-12-30 00:07:16.794000 UTC,1,1
76,MATH 138 Spring 2018,2019-05-06 22:50:25.312000 UTC,2019-05-06 22:50:25.312000 UTC,1,1
