userId,tot_actions
bcdcb6a1-0430-493c-b32c-198e07a7530d,2759
ba1f5ad4-c673-4da8-af37-116a5f60ccc7,1913
ba9af2bc-02d6-4b03-b48f-1cf17225c9c0,1515
bc5b56ba-49d5-462d-afc1-8a94ac3983dc,1503
b9bde434-acb6-4ce0-bb18-d7830cfab917,2924
ba536f82-5a3c-431a-a5da-2efdba1a93f2,2560
bb30c256-0103-46e1-9607-96441f3163c3,2955
bd01e081-e45d-483a-af1d-ba1d0d963c20,564
bbc8a65d-30dc-4cf3-b3d1-2873b006ab75,2402
b92ceffd-a169-481c-ada0-18b035d40c2d,1889
bccfe428-2974-41c2-8f79-805249a9ea92,1197
bcfc4c93-a3bd-4f46-b777-14f6cabbb5cb,197
b9033637-40e5-46b3-8436-5ac0f4c53835,49
e6ca7cb7-a4aa-4911-9ae0-b022774eddd7,958
e180f975-c9bb-4778-a80f-fc75cb3822ac,3155
e4e638d2-e806-4125-8e56-ef0efe5d9aad,2253
e383a5c9-2b17-4b70-9341-24b3e991b9e4,1916
e33513a8-a1f1-4041-8a11-849b4b87eefd,3325
df94a3b0-db02-4c6b-b440-d6e757f85e3e,4428
e2cbc491-7a97-42f5-8b49-6c094fbf880b,1367
e16fab60-6024-42e3-9d70-acc28c30ac59,742
e2ff7ca0-aa61-4532-9b15-d88891950e5a,3670
e6ac2187-e9f3-405c-a18d-b4be330a0cf6,1758
df969716-d0dc-4b47-aabc-44c0805a9d85,3435
dfbebe83-1c7d-4288-9d89-23b6d6fb6033,801
e22cb694-5bdf-44c0-8c05-7e25d2d2d3fc,2243
e144bea7-92df-4e93-8252-4279bd41236e,2356
e12a1c4a-58e0-4323-838c-0f5b66b0f676,1628
e304f498-0f32-4c6d-89c4-5b5f3ec5106e,2730
d9575a94-ebd8-4cd8-93bf-9cd4ac6649a1,2087
dae9b4af-27e5-4a43-a68b-7e19142c412b,1805
de7ff0e8-ba61-4045-9d76-17f7c9e903ad,5721
db3b45bb-9a19-4ed4-9a39-58f414350f05,1199
db5cad97-622d-4408-bc43-b96fbee08a35,2158
dd97efd9-d4d1-4d0d-acf2-173decf563fe,1824
de94e787-8ffe-4a02-9eb5-31466cfe8c67,2239
d8df7e60-6819-49e9-8590-6e21a9cabbf5,1131
dab9da31-845c-44aa-9dbd-4645d5511440,2147
dbf1d93f-11c8-4e29-a901-981816e05020,2824
dcef424c-f801-4331-bae1-811e53256025,1575
dc237a94-c6ff-43b3-857b-bd6be0314424,4984
dc0412fb-2b9f-4564-84af-a49a7485a9d3,2125
d9bd028b-750e-4fef-af0c-d01890199b01,965
de08a2d2-00ce-403f-b7f5-3e3379f8c71e,3385
da13d904-583b-4559-b708-1438b23d3167,850
da17578d-bf22-4995-8018-e56cf93bffd6,1734
db308d35-3666-443f-98c4-26a65f0ca941,3142
de1d5b9b-a2a4-428e-9389-e0bfae9b1b6f,2579
d889a762-28a4-4b84-afe4-a63128658866,1050
d83772ed-a47b-4178-bfd5-d1103e667f4a,19
dd2a7fca-a4ac-44ed-a768-d4264d92d734,55
d363f685-f668-4363-b3a0-791988ec16fb,2721
d28843de-766a-4715-8b02-81bb6c7508a5,1154
d6c64294-56fc-4535-a91e-cbe37bd9ab44,2562
d4cea0bc-9d5e-48be-a26d-81cd01c78e92,866
d69fc10c-9fff-4b94-9a42-8481898c3195,2766
d5194503-bc23-4fbe-8d8c-b81a196e404a,1876
d2d5d916-2cbc-476c-8faf-d99d63734f28,4143
d5919f17-5ec3-4921-9e90-dfd42fdcbde8,1343
d5648b1d-0640-4831-b677-87a3706d61e2,2743
d3801348-4f13-41e4-9a13-afd11596387a,1872
b171a298-df27-4bd4-9189-e9d0b2f534a8,3102
ae7ab841-3729-4ae5-b95f-7998e2dae79f,3480
b1d5580b-193b-4269-b0c0-83d75b932475,6002
b20a9f5e-764f-44ea-b5a2-82117aa90ba1,2128
aee30a51-661a-4949-a736-61097bf23c3c,1638
aed806c8-9a9d-4c45-8a56-a54c8a49a4f5,2255
afb01120-603b-469b-95df-e0bcf9d8999b,761
b15c45ff-e33b-49a7-b795-eb38d8cb3258,2687
b0f0e382-240b-476e-82b4-4997e94524b2,1112
b0ec7635-d8e5-4fdd-a841-3ecc803f6494,1981
af94002a-6afc-4ca8-91c9-c591d555161a,1771
aec1228e-cb63-4112-82bb-51d97e7a12ec,2968
aec26174-98a9-475a-aeb4-f0b229b3be70,2306
b093fe22-0272-46ff-9d21-c3d43713ed78,1241
b1d0d708-2796-4647-b6df-46b9185973c1,3360
aeb4befd-aa96-4e04-8a7d-1b94a509d230,4929
afafd1c1-af1a-4322-b307-8ccb01712c44,85
aeef7ff7-dc7f-4c44-8c4d-88e05f2e5406,1585
ae3a26f3-ae4c-4e60-aece-e8b0e87b19dc,1313
b13c8b09-bba9-4aa0-b95a-c81d2162d107,909
b09557d9-bdfc-44cc-bc3f-41653cc34ea2,3099
b1756412-2ff7-41ff-961d-b9cba755fd0c,38
f81cedaa-106b-4231-b98c-964b0210b8ff,573
f648f391-bcd7-46dd-8de9-515a43e660e4,3493
f8e3b504-2550-4286-b209-65b3e704d94f,2187
f5cfd248-17df-4b4c-b4ea-5e33bd69b194,1965
f6b5af6d-35fc-4db5-a830-8cd21ea11f1a,1048
f566772e-abc8-480e-b852-154fbee9e98f,1405
f645167f-84fe-4044-8f99-2dc68dae8b5c,6235
f40155ec-727b-4468-92fd-2df21c3c5cce,1498
f9a4e978-f0aa-479c-a24a-51bdee668d77,3714
f84249f8-328c-49e1-878a-32d0765c86c8,2439
c0722e6e-4b38-4a8b-b3d1-9956012b00bd,2583
c07c41a9-2ade-4e15-a80f-55da741f5997,3078
c0b37671-0346-4812-a0e5-eb11b6348ed1,1830
c0b8b765-bae7-4414-91f2-0bdfd23fff29,1021
c25a1fce-47bc-4961-8482-efe0531cfca6,1073
bf8e4a6b-af37-449c-a2c2-5e429f3f2707,2097
bec40607-adee-495e-b16c-23c318b3f1ac,3001
c07e09c3-91f3-40ea-be27-4f8212ee878d,1560
c100c2ad-860d-4107-a14c-f8b3188acbcd,1957
beeec98a-5154-4a5d-8cf4-0fc8333235f2,3640
bfc2da1a-3c9f-41c3-b309-9f633c5dd258,1571
c26a6b5f-07ee-487a-bab8-a7086e2d1b06,2027
c2316709-ebde-4fdd-a61d-75e3544883f9,1372
c29cbd38-327d-48f9-8277-6a1b31ede47a,2534
bf709a8d-16d7-41a9-9665-2224b8ee4e8d,2379
bfd208bd-2972-4e4c-9bc8-bac512936c50,3926
bf712017-e23d-4cd9-93cb-79f0d64ac42e,160
c04a8de2-fcf6-4164-8cbf-d1cdc9272c5d,119
cf0c834e-3396-4e6b-98bb-cf99bc775056,824
d14a587c-b9d3-45b6-b663-b28358be7acc,1130
cd66d195-7680-4c5b-a54a-8ae778d97dab,630
cede6679-18fc-46a3-93c2-ee1f90d6002b,2640
ce786d6d-dcd4-42ed-bc5e-0a7e8338249b,3073
d0f77ff0-cdeb-4176-a475-6dc357abe7cb,1464
cd3e17c4-bae8-4b0b-ade5-f2a223ffe5c4,2986
d121c661-38bb-4ba0-81aa-f531f790e918,1936
cb3ee4cd-3447-4b56-97ce-16dad1b59cc7,1977
cdfcbe5e-3bf9-42b6-94e6-2e63484eec2f,1288
cda1bfa9-f64a-4d1f-b778-0ef7bd460718,1346
cf4d6b58-f5bd-4534-b958-584902529dd1,2461
cf66a147-4772-4926-96f9-e46af1414767,2432
cbb23a7e-c6d9-4b84-908d-6ca2899bce2e,1607
ce250ff2-4996-4b8b-a9b2-04c477ebd1ae,2472
cb337128-bea5-4613-95af-390f6cccbbb9,982
cc8366ee-488f-4f46-8d37-8c7e56e2f392,1141
d1646d3a-892c-42c0-88fa-1a9a070868e1,1692
cf53589b-6152-41df-b23e-2b08fed9bd66,1002
d1568a09-2f22-43b5-9e26-7bf18fef0fb1,6
c4ae8a53-0091-407b-a0d7-2ce5fc3b8592,945
c90b6708-97ab-4485-b4a6-86bd4f11bd8d,2200
ca0555c9-7bfe-45d3-959b-3afd25ce86a4,1931
c4dcfac6-a7a0-4619-b40c-b57ae6c1f753,1751
c6d8d288-8d5d-4f39-aa16-82c8df4e8327,2542
c9761467-b2a2-46ef-8326-9d0074e316e4,1806
c74599dc-2905-41f0-9d36-f48914cd4b20,1862
c3a763d1-6c1b-439b-bf64-dc3a7a64d59f,4012
c4a8939a-c138-4fac-8258-d2f0825eb64f,1523
c78bc712-7ed6-4ad8-998f-84b069a2f613,1438
c573dfbc-0acc-4fb8-999f-fb9c24044501,2088
c57ccda9-0ffa-4f98-b78d-fea20397d8a4,1775
c5c0225e-de35-44a6-a987-a0b91c1918f7,1374
c6c91536-cf52-4c3c-ac95-1c65ba20d93a,2210
c9daaae7-c2fb-43a7-916c-c1d76f4af703,4123
c66e00d4-7a24-43b6-a226-332268fc362e,3442
ca9e6dbe-d29b-4437-b249-786e372abca6,2574
c9c0d04c-8c57-4173-9dc0-59ef74ec98ba,1415
c99bf771-be4c-4b80-aea6-01d4573786ae,3117
c599fc0e-f21b-4e5f-99d2-18d6415e8021,1675
c6a818b8-94aa-4161-ae47-04853cff05a5,2094
8419f8d7-bb68-41f8-91ec-93b1816d8b06,4741
85822789-e6f2-4fcc-8357-fc83a8e8606f,2800
845f0b41-a59f-4e4c-9c8a-0997d4014d12,2918
829dc034-799a-495e-9672-35b9f8bdd1a8,2257
8446ceb5-844a-4b97-b486-14dcb764201e,2236
82ff25f8-98ac-4a62-b1d2-e8cbb7b7c2fd,4919
8242d26e-ba6e-4989-a7fd-163d9ceda986,1096
869bcdca-dc52-459b-bf5c-1b50d1aff41c,1748
8590c289-66c4-402d-a2f5-132dffab17e5,2851
84d4848b-21e5-4875-b69c-0560e41aa1d9,1860
878e93b6-b047-40d6-91af-e7226f055727,443
874e55c3-2200-447c-870f-4e8ccbb265b5,570
81d2ba0e-fa7b-4512-b681-b3b1e93001eb,1963
856e4d92-8b8e-44e5-b319-d0822b53b546,1515
82b4483f-750d-49a1-87c8-462a415a6bc4,1351
83fb6663-962c-4456-80bf-f91403c9a2b7,1156
81a11317-b8ab-4cee-b219-ceed8d360b2b,3687
8421c9b6-23ea-475b-8399-3a25555c48b8,2232
83375b7b-3628-4fc8-917e-6e4fd6cf4841,923
6b638769-ddab-419e-8e9e-7e0f9f7065cb,2669
6bc76419-8ff5-40b3-b1b9-8be5a98ab595,3788
6b4fb151-fda4-4bae-a712-65622500fe62,1953
6cce5645-f400-45e3-aefa-edf02a0b2f07,2690
6d2ba431-1607-443e-9d61-c3b3d99a57c8,2505
6de92235-08db-4786-a581-3fa0bedb29b6,5466
6ee9c1b7-50da-4655-ba57-416d6babc15a,1776
6a7d7375-7122-4548-b5fd-5a2923dbd4bc,1733
6b8ce676-3959-46de-8ef8-58dee7c14d0c,1749
6e7157f9-c7f0-486f-8434-c0c067cd7b64,2329
6cdf9afb-e735-4201-b710-5d24bd7ec9a7,2075
6d3a06e5-4329-4f4f-828e-7908153870fc,3657
6ae6c0f4-4423-46b9-bf8f-c85b2dbdf8b6,1568
6de16c18-abac-4fa3-8962-308a84c3fe65,1842
6b106190-78ba-4f06-b7dd-27c059858df7,6
fa59b02e-99f5-41ce-af89-b536c5a4d80d,1761
fc2edef6-8d26-4cae-989d-668860a5e567,2066
ffd077dd-233e-4a2c-aec5-a70657e56a09,1692
fe6bd7af-d480-4c79-aba7-7a5721e70d14,1379
fe42984c-c806-443c-bdb4-269641a9c725,2983
fddba6b7-5353-4298-bb02-d73daae9a4c5,4950
fc7aff02-8ea9-4330-8a65-fed96d93ca46,1462
fa7a7010-c4d0-48ab-97bf-434414a016dd,2270
ff1aadf7-c8a7-4f40-b850-b0d0178d7b8a,1830
fe62f352-a59f-48f3-8d47-e0247ff2d808,2676
fb0711ab-69b5-4225-a917-b2c363b4bbc1,2989
fafada50-9614-415b-ad1f-974613f9a113,1640
ffc5452e-9e63-43fc-8942-985ba5e4130d,53
fdf02882-b058-45fd-b7fc-c848bd059682,29
9aa7bb30-fe29-480e-9c38-8209db97537d,3213
9a6ba7a5-544d-4dfc-9d16-a4eb776217bf,2073
9b07d14f-1e60-406f-8db9-dad50c3d49e4,2603
987184b7-fb16-4b5f-81b8-f598e7480e03,2332
9b5c5829-79fb-484d-88a3-90b4463e8596,1121
995d3464-4404-4fc4-af54-7299fc05812a,1815
9a663081-9377-4f0e-b057-c7f25a78b112,6211
98fe015f-71bd-48bc-8642-5a9827fb7d9f,291
9858ca7a-2896-4ef0-9769-be0f1be37993,1925
9884b5e9-52b7-454c-be06-ae38a53da850,1622
99334ef9-13f6-4692-b8d2-aeeb7f272cf6,2980
988a7848-db28-4ca5-9bb5-ac8a8b2d64de,1893
9bc0833e-d0c5-40f1-ad0d-2d67506357a7,2289
9b0cfb1c-d78f-42ae-af48-daaee4dbd2c6,800
9b606a50-a4e8-407b-b8f0-0975d264c1db,995
9a6c957d-61c8-449a-992a-eb8b445d5c3b,36
b7af124c-d324-45a7-ba9d-6c04d6ceb116,2147
b6427a54-ca41-4635-a56e-acacb4acfbc9,2060
b45b46d5-5a95-46c2-bdc9-503bbc7f7716,1710
b5161cc0-a6ac-45ac-a9bd-2b621e4251bc,1566
b8605a52-4391-4e2d-834b-fa985aa69240,2590
b67aaa4d-3166-4ff9-a456-53d8d84c4190,2122
b6d3d7a9-be9e-495b-91e3-16a0b9095f90,1834
b581ceb3-63ff-4c4a-ad1d-2271d31206d8,904
b6c2be32-a74c-4429-aaf8-b7294fbaf54c,727
b2a87baa-b205-4673-a5a2-c03f4669997a,2441
b7ed9cff-d3c5-44cb-aa08-89aab065387f,2480
b8a645b2-96a7-41c3-9165-32561e51deb1,1305
b363630f-e7c8-4a4f-ad09-fe0513d26af5,1096
b406a28d-7339-419f-bcd1-080602e631c7,18
001b3423-127f-43b3-945c-499bf0ba3aba,2886
a01d8410-57be-4a0d-aa26-66f7d9f5e20d,2167
9e4a818d-ae4c-47a0-a467-93fa3978e0fa,3664
a06edbed-e690-494f-88c3-bd589604dc3c,2911
9e7b3d7a-d33f-4818-a747-fc2db0c5b2a5,953
9da471fb-a6cd-4b46-ab7e-3506ea17695d,2077
9ec35531-6dca-4236-a626-4ba0d4198ffd,4619
9e01d05e-8096-455b-a899-9dfcf299a5c6,2875
9f986d5e-949f-426a-9a63-60fb8c631de9,1717
a01d8d88-9884-42cc-8781-f0f0bc2ff189,1273
a01c1450-1d5f-4631-b531-9f1e29092803,4026
2fa92cc4-c813-45d1-a014-06397b2b6ab2,4675
2f4e9931-062b-46d5-ae6d-581951beded3,1943
32ed7d74-3af5-4520-99df-6b5a7cbd1616,2249
2f9efc7c-6cd5-4549-a2cf-b7f399510061,2053
3264376e-6bc3-4caf-85d6-fcae1ef6d5a0,555
349ef126-005c-47b4-9d16-14bfeb73bdb2,3701
32abae37-01da-4b2d-a34b-453c850ddf72,1351
3220f108-3d69-45ee-996c-efde319cc1f6,1142
35a99a3b-0f27-4143-8b38-b0b06f2022aa,1743
35092be4-136e-471f-8087-3be56b56c099,1783
33ff422d-2254-4f61-9378-74245fe357b9,1928
32de1156-302b-4ff1-9bad-5e3f5829785d,1441
2f24f2c3-6d72-43a4-b70e-8a4484d803c8,3311
2f8b0a8a-41d9-4845-a0ce-1ba625eedefe,785
06d84a02-6581-491b-a5d7-678d62cb0a1a,3228
071ed1e8-75d2-4fe0-9953-4c2588d50a1c,2363
0b8733de-8713-4dc6-8b35-793dc724ddaa,2162
09144df8-3eb7-49b3-ad97-6844b2d20a06,1556
08b70c1a-0a62-48e8-90c8-7c8e83f783c2,2700
0a76222d-2196-44b3-a3bc-7b24a668ff8f,2657
09d56bab-283d-4d23-b063-6baf1fac8e53,2747
076ae275-fa65-4f9f-aae3-f752d310d94f,729
07f0418a-536d-49cb-ba30-c28b6a4141dc,5116
071941e2-4551-4607-8c3f-e5f582a47293,812
0820e785-389a-438f-92c6-c3959f03a265,3164
0a142a21-4d05-4cb1-9b44-414c9982edb1,2858
0c265be3-f9c0-46b8-8518-b6fe2c631140,1043
0a8e21a5-800c-453c-b709-437748fd7c35,1518
0be9ac54-0aa5-4628-b44b-07c47f0fbe06,1864
07f5a164-2e5f-4922-9c41-f15c7ea23f3e,2090
0790e8de-13c0-47b3-94fb-421e9513620f,1296
09dd7033-da34-4ba1-b7c1-ea8ce9c41ff2,1250
093eb81c-dee9-4c1f-b55a-11cdc43ad2bb,1177
0aed6af1-a43f-4593-a778-0a8fa795f810,1526
08221cae-1647-41d9-adb4-19216f713123,2307
0b340f46-289e-41e9-bda3-1bfcb2fcb888,419
0b55c34f-6817-4c6a-842e-01ee7dc5f8e0,4
0807e987-ac19-4d29-a4d0-32a7d6681f84,2
1e7c6781-81c0-43f5-a63a-01c068e55a29,2234
1f4ccac4-47f8-4653-b3a6-406f25134dd9,5821
213df01b-7653-46fc-a727-59ef49280123,1802
1f9b8055-bcbd-4210-9bd6-65897ef3d49f,3131
1f4fb390-f8cb-4374-9e70-d2fde7b4205b,1548
201cdc7e-29ec-4901-88f6-6008cbff775f,2738
20446c48-4eb8-41f4-8311-01c78dcfa561,2516
1fa2cb66-83fd-4383-9b12-20c73e5bc899,1967
2121760d-174d-4ae1-9304-996060b15027,2246
2197da37-05ab-4bd4-aa41-591112012785,4
3f056610-f1fd-4686-adbd-405da63d7467,1012
407fff28-9cad-4e8e-a115-f893f963ab01,4960
404d4d91-f2fc-48d2-bb73-b95af172fc03,2381
41f62d35-f4a9-4676-902a-e4978feb75d7,1807
416d6e72-8152-4979-9e5d-ec5794a67d3d,3129
3f11f2ef-72c2-4055-97dc-ce291955ef42,4420
3e67d165-99be-4154-b565-ad0c77cfc49d,2918
3eb7bf47-095d-4043-bed4-476e378c8415,2655
4256a948-d19f-4cb2-86c0-45380d2f478a,2911
415378c8-9e69-482a-92a9-5db7c671cc7c,2112
3e523512-a69a-45cb-aea2-10ccc8665aed,3558
3e3cce88-3db8-46e7-9f26-62ed5b899e6f,1130
3dc1cfcf-ce81-4ba8-976b-4564d35f9be1,1679
3eb0045b-7f7e-4505-84bf-acce62bfc684,1970
3ffb61a9-f66c-4077-87ac-ea81514fa781,2424
3e509a3e-88f7-4b3a-89e8-a1753eedc81f,349
3ec229d3-5a77-4a67-a38d-8a5e90cdd4d3,248
410ef7f7-04ef-42d8-883f-27441d6e1938,58
66ababd8-76f6-4797-9049-b2ca52047ca1,1312
6792e397-ea63-4786-a1e7-70d4543d9541,2976
66b455a3-78c9-4b48-828f-41f27e0a7b1a,4249
6976bc16-73a2-4c08-af89-a00027bdec05,3474
66e45bf8-bccc-4640-aa7e-d566834a0d72,1280
66661e89-3e32-4572-a289-c8e98be95c84,3593
676b7492-a898-498f-8d45-676730121d86,2384
67acb388-e318-4ef3-9cde-213b265e2afb,2885
669f5d9d-b3ac-411c-b3c3-97d5de9e6694,2370
670f17a1-3ff7-4006-a10c-bde57c95784d,1405
67f3a8a2-683b-4737-9c92-e7405df9e220,2277
69316258-c4ad-4336-961e-ae404a54f2d8,5238
67817017-007a-437f-912a-0e6966dcc856,802
65dd53cd-cf52-41c3-b4c5-649a425c87db,407
6852356b-d216-480a-80ec-1ebb54344f72,49
3b49c578-2a9a-4a1d-90a3-4fd1838fe05a,3033
3d837fe0-844c-4c61-8c5b-aca2f83d4c24,962
3cca1def-2d59-40d5-8ab8-0f319f4ee92a,2087
3a8942be-c8f2-45b6-8751-be9d6af2cac9,2351
3c8554fc-a28a-43bd-aac7-71b151fa05a6,1676
3a5cb42c-cfd4-4727-8ff5-fed84fc52f8a,3137
3d4b9628-6d7e-4d1d-a54c-398922e4b097,7948
3ced52d7-2866-4425-9e3d-9c19671967b6,1879
3ab44c3b-99e3-4da7-8f99-897bef577e94,2342
3d1fa8fe-e266-4261-925a-b2fce713ef08,1548
3c1365fa-2cb3-400b-a09a-963d0c524a4e,2414
3bdc7b84-806c-48fc-8cc1-4ec0578caac2,1558
3abbe2f0-d8cf-45b9-9ba0-907529c66e76,3609
3d27845c-264f-48ff-86ca-84d852a517a7,61
0e8c05ea-d533-4b21-b5fd-79aedad1044d,3157
0cfb3bbe-510d-48da-b84c-8b19e1d387cc,1205
1191a4b7-ad6c-43f9-9edc-6329f797806c,3435
0e87c6ce-82bd-46b5-8a10-87e15aedac1e,1024
115c6b97-f64f-4086-bc53-b5fbfb76f58f,1970
10754429-bd68-49bf-b95e-d8ee22892aaa,2774
112b8105-af74-432f-8090-99da535af971,1517
0e42be52-3caf-4dbb-8e16-6c692c6fc53a,2902
0f6c4a0c-16a4-4acc-bda0-14a0e4907883,1252
1191eff8-3a71-4c52-8cd6-0e4a16584d98,1724
25a712eb-e932-48e2-a804-9e5ed869c5a6,1592
26642af7-bc8f-47fc-8c58-117b5fb70553,3236
28703af5-e450-4cef-923d-60b4b5ce9f4a,2998
26454230-52b3-452e-b4da-7dee4d7898a8,521
2294a342-c718-4fb0-b566-10f9859f85ed,3715
259162a2-4d70-4b47-ab1c-119cb5fe7c66,2591
28d0dce4-56e2-4a35-b7ef-63bb1b4f00c3,4448
24fe964b-9765-4272-af1e-d5e7f78b0c5c,2412
23e7341b-9934-416a-bed9-f774ee00270e,4853
266127dd-77a8-40fd-bc8b-3f35ef20d531,2493
23268527-821f-4e70-b99c-707a1c557a8b,3163
26c99e58-03cb-4fec-88cd-a18cded1bb64,4471
27287967-b52a-4d0d-b58e-d1b19f43318d,2236
265efc95-3d31-42db-a7a9-54aff49c6495,3798
275ebd0d-ebc9-4303-bcc9-a412fd40410b,2388
257cd15f-1713-4ab4-823b-b59c708c96a8,2842
282fad50-f4fe-426c-8c63-05036ccb5dc2,650
243fb305-49f5-4141-b219-44f6cfb66a10,647
379b1a1f-3da0-43d1-a356-fa0bece08efa,1753
37b48e18-be70-4078-a4df-7105a31a516b,1402
37e1743d-e698-41a0-bb8d-f8a97f7895c0,2456
3713ae6c-5a89-4b99-af44-eabcec296862,3135
37eda84d-5a68-4dd8-9041-2b380a2cc738,1269
373529e8-1b00-4868-8931-ac5e3125ad7b,3765
3938da7f-aae9-48b9-a1e6-e60cc73fc928,1781
3a0fc14b-3063-411a-8c01-677967cbe2ed,3595
36abc711-c332-4114-977f-16168b534f9d,2125
392b67fb-4ba4-4678-af72-5be28f20e6fe,2547
37bc35bd-397e-498a-995b-1d90f0551c00,3126
36c2a179-d6a6-4709-879c-785abfee3d41,1186
38abc50f-5d73-4612-a867-737999190697,1065
36ecc303-9a44-4435-aeb0-6bafe39a7788,4530
363a9e9b-bc88-4a41-9c9c-8317ec4a6eb7,2100
38ca9139-4091-4077-80c3-ab7751fda605,2886
364ad1dc-4931-4f12-be4f-cfca1c82aaba,98
394a4446-225b-4683-a6ae-709bfcb0ab80,6
1634afc6-4832-4492-b8b9-8ff7747faaac,4241
16fad04a-f517-458e-90e5-3e434d40ac2b,2741
14b8b118-79a8-41b9-a9eb-f09569bcde9b,2276
13f49d84-6e5b-4626-8cc7-2bdcb6292f1b,5078
17289b4c-6aca-46bd-aef1-84c39d161b4a,1479
1612e40c-1ae8-4c52-847d-20fefa9c4de2,3809
136799ed-cb10-44f1-98cd-db289d00ff74,1104
140a5769-f8a4-450e-a6d5-21c252dcf19e,2817
42767fb2-8e33-4483-9110-1a8fb7eb2550,1604
47a24aa9-c183-4777-a782-5d187a8a7435,2505
4774b3f8-4481-4480-8a38-01a92454eabb,1203
440b22aa-5410-47eb-b56d-98e73ce9e150,3092
4280b055-d8dc-409f-b1f6-3e626e130c3a,1020
4372b8ec-e699-4da9-a603-7d81b69a33c8,1182
46ce2970-041e-481a-80b1-9f6aebc22743,1652
467639c5-198c-4a1b-9213-23bcc3b63ecf,3680
444e758f-372c-465a-aea5-2127fb5c1025,2155
47463a41-2698-40d3-839b-89bfaa8d609d,774
455b869d-2125-4467-a635-f8c41708f204,3248
2cb3b5dc-1397-4450-a29c-7129e9d4c653,1681
2ee5c9d6-3105-413d-8d23-d6ee51e5a127,1668
29d588eb-dbbb-4a35-a932-84e2db7d587d,2220
2ee87f50-8e8a-40d8-b189-5ccd164ae42f,2413
2b13fec3-af75-42c6-9147-cccf968abf75,1302
2d7ed1d1-17d2-48dd-9a78-e3a9b3d39102,267
2a3d7ffb-7fa0-4290-857c-0df9ceeb0224,3378
2a41f509-e629-496d-8af1-276a9901c811,1925
2971bfd1-7321-4da1-8b74-295a7f961170,2860
2e2f9967-d9fd-42b6-afea-f5323b14a32b,2893
2e957f19-8345-40b6-9600-e0864cab67a9,1352
2cdc9ff1-6599-45bd-886c-f69095dcbf54,129
02bfe145-fe16-49fc-9a0b-9a557f49ceae,2363
01ff0c13-d1ac-4a6b-9e00-7a79fcd9ae1a,3583
05b345d0-cbfc-4e96-8574-7b6804ff0bd4,3339
0292f335-8411-42a2-942d-f5882e2ae3e2,2544
02b9dc8b-aa64-48d9-b4ed-5bb8139e6c5c,1157
039ff864-69a9-4b54-864a-63f0f18a8d81,3685
0192fcc7-20ce-491d-b06c-da6eabb1dba6,854
0199c81b-702a-4208-be29-458880e6aaf4,1339
026bb94b-9f9d-4c5e-a7c8-a40715a43543,957
05e77155-e18c-4292-9f3c-20d82fdc6a1c,3123
02376faf-bc68-43fd-951b-9811f3167a1e,3490
05f8a14a-93c8-4286-a146-45cb170ca6bc,2305
02912f47-a02d-457c-8e70-11aea8ab91da,3285
05a5ac19-df3e-4165-8a5f-2d5d915940c8,1597
0525b2b5-95f1-44c2-80f3-90b067331601,597
060d15eb-561c-4655-a531-f60d3f7db431,965
0547986c-8ac5-4833-b4d3-04262395e813,1487
014ed46b-78d3-4b05-bad1-a08141acbe3b,10
5c175a59-2144-449c-a42f-ca251a59af0c,1458
5fdf292b-00c0-4107-8eda-71be4d445063,2593
601615d0-642b-41c7-8730-d9a612af9a83,3372
60d229ae-61dc-4456-abc7-5ffa43ae18cc,1049
5f2a6a8f-c1d5-413c-9bd1-68ead92cd3b9,1928
6044683b-0afb-4380-b402-e80157dea87a,3067
5d850595-100b-46e9-9ecd-371082dfe3b8,5346
5c30a4b3-07df-47aa-9f5e-b02d114d29cb,776
6037ab54-c933-4588-8e93-9d39ce0a38f7,1406
612e8474-9d02-416e-b4a3-99eea9689c36,2056
6101781b-5805-4ebe-a694-aae5593491ca,2444
613f8f36-a1f4-4c0d-b745-44aa079070c2,737
609b1949-1842-48c2-8014-d99f8912e410,3297
611617ca-fb3c-4b75-b054-c57b45a5ad7d,1201
5d044385-c849-402d-a785-bc176384d8c9,2944
603f5313-b7e4-4cbf-bb30-b40e9d746ea1,22
61683790-9a57-4606-a5ef-80f98c69d3cf,22
73d82580-7b7f-42af-bc3a-39b30155f09f,1654
76e98d1d-9f9f-4a75-babc-7d192bfaa04f,2131
7454bac2-6bdd-4e8d-a891-d8cb2b3299eb,2458
73eda1fb-395b-4271-8b25-e5b2fd12572c,1872
74dc64c1-f21d-4b83-9420-2bf00847a86d,1519
768bba0a-fab4-4465-b62c-eeaa1b897185,1699
75467111-341a-40b4-927b-0eafe277f50c,1363
773b4f34-1969-4cb0-8522-f88807d64f7f,1448
7521312b-674c-44cf-a476-8647d800a1fa,799
74bd5653-c519-4906-b685-64f5f618e644,1096
74fecb83-b758-4126-a76b-cc528b4b373d,422
1b8e8b1a-8ba5-43c9-90a7-1426bf7cdc3e,1409
19cebbef-6771-49f2-932e-8dd0c1daa90a,2402
1a8ac2d2-8e5f-4871-8c68-7eafac7aa67a,2810
1adc98b8-eff6-43f2-8e9e-1089127b8fff,1968
1818f6a3-9b4a-4730-8ba4-900b408186ad,1406
1ca615bc-588a-4c51-80f8-9766de216f48,1374
1c0f24ef-384b-4c06-a782-8db951ca07b5,3548
1c9ead97-33dd-42f1-940f-dd7acfe4a8bf,4127
19ba208a-fa02-4a27-b63e-864623c144cb,2515
